Balance,step,profit,net_worth
0.0,74947,29586.07915945312,129586.07915945312
78533.07760251775,74948,29688.804496052486,129688.80449605249
78533.07760251775,74949,29803.55478541201,129803.55478541201
78533.07760251775,74950,29762.34550941526,129762.34550941526
110193.26929189719,74951,29747.609101252907,129747.6091012529
104255.04032709158,74952,29753.96914146842,129753.96914146842
68882.5238142208,74953,29778.295523584195,129778.2955235842
0.0,74954,29835.567321089824,129835.56732108982
0.0,74955,29810.13197902609,129810.13197902609
0.0,74956,29372.901250841882,129372.90125084188
0.0,74957,29334.747298422182,129334.74729842218
0.0,74958,29306.33795751314,129306.33795751314
0.0,74959,29626.683012541514,129626.68301254151
0.0,74960,29649.429286828337,129649.42928682834
0.0,74961,29195.49208400173,129195.49208400173
0.0,74962,28990.248978654563,128990.24897865456
0.0,74963,28989.300721725973,128989.30072172597
0.0,74964,28968.727720042647,128968.72772004265
0.0,74965,29064.507573086725,129064.50757308672
0.0,74966,29139.695275872917,129139.69527587292
34946.711943498645,74967,29186.8693508243,129186.8693508243
16748.39965094619,74968,29146.22317811787,129146.22317811787
0.0,74969,29079.33514889481,129079.33514889481
0.0,74970,28985.93241461199,128985.93241461199
0.0,74971,28729.107361053917,128729.10736105392
0.0,74972,28733.67340169067,128733.67340169067
0.0,74973,28956.51518635641,128956.51518635641
0.0,74974,28909.389791532565,128909.38979153257
128795.97065560913,74975,28795.970655609126,128795.97065560913
71768.9466249237,74976,28795.970655609126,128795.97065560913
71768.9466249237,74977,28731.66197439708,128731.66197439708
0.0,74978,28709.683395819156,128709.68339581916
0.0,74979,28844.366410498595,128844.3664104986
0.0,74980,28456.913839361776,128456.91383936178
0.0,74981,28384.757619282027,128384.75761928203
40806.82706895208,74982,28327.966287761665,128327.96628776166
22318.088164112458,74983,28437.514227203428,128437.51422720343
13059.59298804468,74984,28226.490200597415,128226.49020059741
13059.59298804468,74985,28144.039416366722,128144.03941636672
13059.59298804468,74986,28231.339070338363,128231.33907033836
128449.40574173623,74987,28449.405741736235,128449.40574173623
59012.831759497465,74988,28449.405741736235,128449.40574173623
12964.045069310669,74989,28452.07223471532,128452.07223471532
6403.568547063644,74990,28371.66164531729,128371.66164531729
6403.568547063644,74991,28654.23275432647,128654.23275432647
6403.568547063644,74992,28719.172587590656,128719.17258759066
6403.568547063644,74993,28721.983023959314,128721.98302395931
93015.13706708098,74994,28550.504642272383,128550.50464227238
93015.13706708098,74995,28506.000867996045,128506.00086799604
93015.13706708098,74996,28476.839646288805,128476.8396462888
0.0,74997,28485.86911410345,128485.86911410345
0.0,74998,28462.310856046737,128462.31085604674
0.0,74999,28374.735249854813,128374.73524985481
0.0,75000,28134.964962718732,128134.96496271873
0.0,75001,28314.974860766422,128314.97486076642
0.0,75002,29335.89323708143,129335.89323708143
0.0,75003,29379.174610507922,129379.17461050792
0.0,75004,29313.113457503816,129313.11345750382
0.0,75005,29408.124504569176,129408.12450456918
0.0,75006,29440.72032528234,129440.72032528234
0.0,75007,29114.274810578005,129114.274810578
0.0,75008,28758.993964494788,128758.99396449479
0.0,75009,28657.432874011545,128657.43287401155
0.0,75010,28651.98132419004,128651.98132419004
0.0,75011,28406.203245507713,128406.20324550771
0.0,75012,27552.673185198917,127552.67318519892
0.0,75013,26487.268674226856,126487.26867422686
0.0,75014,26455.232054256514,126455.23205425651
0.0,75015,26430.530159476562,126430.53015947656
0.0,75016,26504.897478386833,126504.89747838683
0.0,75017,26616.02972683456,126616.02972683456
0.0,75018,26384.052960124245,126384.05296012425
0.0,75019,26360.79037460484,126360.79037460484
0.0,75020,26342.341308094285,126342.34130809428
0.0,75021,25986.851672945122,125986.85167294512
0.0,75022,25419.4594943423,125419.4594943423
0.0,75023,25426.4147047164,125426.4147047164
0.0,75024,25551.802182431493,125551.8021824315
64253.91393521579,75025,25866.767905163084,125866.76790516308
0.0,75026,25696.79870136529,125696.79870136529
0.0,75027,25914.537728581243,125914.53772858124
0.0,75028,26094.8527042599,126094.8527042599
0.0,75029,26052.268528447545,126052.26852844754
0.0,75030,26180.29086859511,126180.29086859511
0.0,75031,26103.01843396158,126103.01843396158
0.0,75032,25910.71566835331,125910.71566835331
0.0,75033,25711.596855785858,125711.59685578586
0.0,75034,25701.593018799133,125701.59301879913
0.0,75035,26082.76147228481,126082.76147228481
125591.3515443371,75036,25591.3515443371,125591.3515443371
92283.53992648584,75037,25591.3515443371,125591.3515443371
103605.16299035773,75038,25589.843365731038,125589.84336573104
87633.50088622794,75039,25615.852025297107,125615.8520252971
87633.50088622794,75040,25651.5583976568,125651.5583976568
87633.50088622794,75041,25786.628872217494,125786.6288722175
87633.50088622794,75042,25830.6749186159,125830.6749186159
57330.95822068287,75043,25858.385434870957,125858.38543487096
57330.95822068287,75044,25891.38350277912,125891.38350277912
57330.95822068287,75045,25866.64802231916,125866.64802231916
57330.95822068287,75046,25872.78007502822,125872.78007502822
57330.95822068287,75047,25855.91217658404,125855.91217658404
38828.56684577997,75048,25739.06806002761,125739.06806002761
38828.56684577997,75049,25499.758063914487,125499.75806391449
38828.56684577997,75050,25311.59955842697,125311.59955842697
6972.978799233024,75051,25341.071111730707,125341.07111173071
2174.732991125108,75052,25621.16076665146,125621.16076665146
1610.1045486441885,75053,25284.19603632261,125284.19603632261
1610.1045486441885,75054,25242.83765858898,125242.83765858898
1610.1045486441885,75055,24624.88317442211,124624.88317442211
1610.1045486441885,75056,24180.000309390976,124180.00030939098
0.0,75057,23931.97728592022,123931.97728592022
0.0,75058,24036.811103861386,124036.81110386139
0.0,75059,23080.55382256648,123080.55382256648
0.0,75060,23122.000108252454,123122.00010825245
0.0,75061,23445.59453279311,123445.59453279311
0.0,75062,23606.23801174511,123606.23801174511
0.0,75063,23604.05099157784,123604.05099157784
0.0,75064,23481.67092155572,123481.67092155572
0.0,75065,22783.484128402764,122783.48412840276
0.0,75066,23025.503849427012,123025.50384942701
0.0,75067,22729.27942275659,122729.27942275659
0.0,75068,22652.84502004666,122652.84502004666
0.0,75069,22835.103392265504,122835.1033922655
0.0,75070,23047.68308519575,123047.68308519575
106570.08107834247,75071,23147.27277797513,123147.27277797513
106570.08107834247,75072,23118.642403778023,123118.64240377802
106570.08107834247,75073,23145.67919263846,123145.67919263846
106570.08107834247,75074,23174.435028816937,123174.43502881694
106570.08107834247,75075,23195.232480627878,123195.23248062788
106570.08107834247,75076,23188.57341963741,123188.57341963741
84213.83019619372,75077,23215.133018846143,123215.13301884614
54405.47462686921,75078,23252.45723215131,123252.45723215131
0.0,75079,23195.761390128246,123195.76139012825
0.0,75080,22687.1469397068,122687.1469397068
0.0,75081,22625.081354011534,122625.08135401153
0.0,75082,22414.62515674818,122414.62515674818
0.0,75083,22601.72808279864,122601.72808279864
0.0,75084,22391.549103431404,122391.5491034314
0.0,75085,22276.250022703098,122276.2500227031
0.0,75086,22409.11620347142,122409.11620347142
88787.50603066188,75087,22786.724851961117,122786.72485196112
88787.50603066188,75088,22691.684292656588,122691.68429265659
20420.964023959037,75089,22684.90129427878,122684.90129427878
81444.59275279695,75090,22493.56893110118,122493.56893110118
35995.099863257594,75091,22513.38743547436,122513.38743547436
35995.099863257594,75092,22738.352340936748,122738.35234093675
8438.745880708357,75093,22757.77271140035,122757.77271140035
8438.745880708357,75094,22997.505961750576,122997.50596175058
8438.745880708357,75095,22967.277887167234,122967.27788716723
99801.31229520259,75096,22939.99147369759,122939.99147369759
122878.8565961612,75097,22878.856596161204,122878.8565961612
113089.63560741075,75098,22878.856596161204,122878.8565961612
113089.63560741075,75099,22896.82000036059,122896.82000036059
113089.63560741075,75100,22944.43143083762,122944.43143083762
113089.63560741075,75101,22982.437611015994,122982.437611016
69465.94679038652,75102,23007.478129430267,123007.47812943027
69465.94679038652,75103,22808.9313017558,122808.9313017558
55323.355659587825,75104,22742.003566778265,122742.00356677826
55323.355659587825,75105,22420.013929694367,122420.01392969437
74402.47325016573,75106,21895.547575185265,121895.54757518526
0.0,75107,21790.409198978406,121790.4091989784
0.0,75108,21170.30387796201,121170.30387796201
0.0,75109,21001.847020076428,121001.84702007643
0.0,75110,21123.391496134645,121123.39149613465
0.0,75111,20602.332785295715,120602.33278529572
0.0,75112,20522.051232755548,120522.05123275555
0.0,75113,20652.79846251692,120652.79846251692
0.0,75114,20570.72316196708,120570.72316196708
0.0,75115,19362.816944786508,119362.81694478651
0.0,75116,19064.592736676204,119064.5927366762
0.0,75117,17562.749480096812,117562.74948009681
0.0,75118,17513.677031141124,117513.67703114112
0.0,75119,16766.85425715716,116766.85425715716
0.0,75120,16675.786796252592,116675.78679625259
0.0,75121,16396.145298590433,116396.14529859043
0.0,75122,16550.276152845385,116550.27615284538
0.0,75123,17083.249107969008,117083.24910796901
0.0,75124,17256.113108261197,117256.1131082612
0.0,75125,17816.248412821442,117816.24841282144
0.0,75126,17954.459151693343,117954.45915169334
0.0,75127,18367.27822874677,118367.27822874677
0.0,75128,17805.874935322514,117805.87493532251
0.0,75129,18074.028816797552,118074.02881679755
0.0,75130,18247.694158023223,118247.69415802322
0.0,75131,18311.127847909724,118311.12784790972
0.0,75132,18686.061630430646,118686.06163043065
0.0,75133,18667.79875632921,118667.79875632921
0.0,75134,18178.042519843002,118178.042519843
0.0,75135,18107.397905341786,118107.39790534179
0.0,75136,17968.899593814174,117968.89959381417
0.0,75137,17791.63934292311,117791.63934292311
0.0,75138,17554.50147735121,117554.50147735121
0.0,75139,17298.883619946704,117298.8836199467
0.0,75140,17807.10916546425,117807.10916546425
0.0,75141,18019.61494068682,118019.61494068682
0.0,75142,17969.845633249526,117969.84563324953
0.0,75143,17741.171071218007,117741.171071218
0.0,75144,17829.07442036667,117829.07442036667
0.0,75145,18125.349868828227,118125.34986882823
0.0,75146,17986.250573287383,117986.25057328738
0.0,75147,17665.05999637043,117665.05999637043
0.0,75148,16576.6589093815,116576.6589093815
0.0,75149,16440.507211113814,116440.50721111381
0.0,75150,15764.692209521614,115764.69220952161
0.0,75151,14964.37220342578,114964.37220342578
0.0,75152,14839.452674600921,114839.45267460092
0.0,75153,15330.797444440643,115330.79744444064
0.0,75154,15483.407023894455,115483.40702389446
0.0,75155,16561.637673440055,116561.63767344005
0.0,75156,16543.052534801318,116543.05253480132
0.0,75157,16426.8163902776,116426.8163902776
0.0,75158,16473.89469742011,116473.89469742011
0.0,75159,16442.9362112682,116442.9362112682
0.0,75160,16253.891410521857,116253.89141052186
0.0,75161,16306.957366586983,116306.95736658698
0.0,75162,16839.484038213806,116839.4840382138
0.0,75163,17020.126973801962,117020.12697380196
0.0,75164,16902.226202160717,116902.22620216072
0.0,75165,16459.212129561536,116459.21212956154
0.0,75166,16414.81912202733,116414.81912202733
0.0,75167,16723.19241924942,116723.19241924942
0.0,75168,16927.526444665113,116927.52644466511
0.0,75169,17207.503213441552,117207.50321344155
0.0,75170,17266.107085075768,117266.10708507577
0.0,75171,17979.17723966895,117979.17723966895
0.0,75172,17859.54286662971,117859.54286662971
0.0,75173,17830.43137817338,117830.43137817338
0.0,75174,17811.874020213625,117811.87402021363
0.0,75175,17965.34904398139,117965.34904398139
0.0,75176,17882.135287413403,117882.1352874134
0.0,75177,17714.156173242198,117714.1561732422
11441.41799494896,75178,18023.741564469397,118023.7415644694
10126.885416222984,75179,18188.978174221847,118188.97817422185
118258.63449911617,75180,18258.634499116175,118258.63449911617
54061.41012053036,75181,18258.634499116175,118258.63449911617
54061.41012053036,75182,18001.011610142887,118001.01161014289
41488.35642775205,75183,18023.35787506285,118023.35787506285
41417.32163845813,75184,18130.72708462889,118130.72708462889
38516.50478792236,75185,18077.381409960042,118077.38140996004
4948.0020030316155,75186,17616.089800255373,117616.08980025537
4510.482837188224,75187,17687.36352141465,117687.36352141465
4510.482837188224,75188,17974.318813620266,117974.31881362027
3113.794871735792,75189,18067.21905363984,118067.21905363984
3113.794871735792,75190,18365.26638556723,118365.26638556723
0.0,75191,18418.803927117886,118418.80392711789
0.0,75192,18270.29891351814,118270.29891351814
0.0,75193,18180.453056928905,118180.4530569289
0.0,75194,18221.324349243645,118221.32434924364
0.0,75195,18626.442648510652,118626.44264851065
0.0,75196,19302.645578443757,119302.64557844376
0.0,75197,18166.032149304418,118166.03214930442
0.0,75198,17984.383938820596,117984.3839388206
0.0,75199,18094.614213397246,118094.61421339725
0.0,75200,18472.576357614773,118472.57635761477
0.0,75201,18329.60756736684,118329.60756736684
2616.4902672093704,75202,18446.215826417756,118446.21582641776
2616.4902672093704,75203,18515.474597760243,118515.47459776024
551.5261842621112,75204,18666.296759315985,118666.29675931598
162.7270912296259,75205,18746.372765799708,118746.37276579971
162.7270912296259,75206,18975.686096308535,118975.68609630853
162.7270912296259,75207,19077.62568499759,119077.62568499759
154.06645231235348,75208,19244.58978312119,119244.58978312119
154.06645231235348,75209,19296.80277264162,119296.80277264162
154.06645231235348,75210,18821.25658511395,118821.25658511395
154.06645231235348,75211,19037.834771262424,119037.83477126242
154.06645231235348,75212,19471.6554534233,119471.6554534233
154.06645231235348,75213,20184.085833045086,120184.08583304509
0.0,75214,20228.226710230447,120228.22671023045
0.0,75215,19876.741953607416,119876.74195360742
0.0,75216,19678.09214108929,119678.09214108929
0.0,75217,19778.599159822596,119778.5991598226
0.0,75218,19687.028592039977,119687.02859203998
0.0,75219,19673.006544378863,119673.00654437886
0.0,75220,19750.447273695187,119750.44727369519
0.0,75221,19608.919201825804,119608.9192018258
0.0,75222,19425.47460644295,119425.47460644295
0.0,75223,19121.642151868946,119121.64215186895
0.0,75224,19088.83719360856,119088.83719360856
0.0,75225,19263.32843087666,119263.32843087666
0.0,75226,19517.601372108067,119517.60137210807
0.0,75227,19625.84574467881,119625.84574467881
0.0,75228,19180.303570139527,119180.30357013953
0.0,75229,19127.77959981779,119127.77959981779
119179.22006012271,75230,19179.22006012271,119179.22006012271
119179.22006012271,75231,19179.22006012271,119179.22006012271
119179.22006012271,75232,19179.22006012271,119179.22006012271
19179.22006012271,75233,19179.22006012271,119179.22006012271
19179.22006012271,75234,18435.731683059115,118435.73168305912
7865.2492125616445,75235,18017.959745216373,118017.95974521637
3118.8023663277118,75236,17661.93414368565,117661.93414368565
884.7850508187303,75237,18537.67132506185,118537.67132506185
13684.856147683735,75238,19107.942445505905,119107.9424455059
13684.856147683735,75239,18918.86635586123,118918.86635586123
13684.856147683735,75240,18865.394316533275,118865.39431653327
13684.856147683735,75241,18731.99176717321,118731.99176717321
13684.856147683735,75242,19189.682924683104,119189.6829246831
1105.7045221063,75243,19224.598096500253,119224.59809650025
1105.7045221063,75244,19211.154552982436,119211.15455298244
0.0,75245,19828.643573018577,119828.64357301858
0.0,75246,19727.522660465547,119727.52266046555
0.0,75247,19499.628083929696,119499.6280839297
0.0,75248,19481.103595374618,119481.10359537462
0.0,75249,19682.439225314316,119682.43922531432
0.0,75250,20253.354795914725,120253.35479591473
0.0,75251,19923.470284993862,119923.47028499386
0.0,75252,19932.650787927196,119932.6507879272
0.0,75253,19907.5051529348,119907.5051529348
0.0,75254,19870.81524699049,119870.81524699049
0.0,75255,19979.533797965705,119979.5337979657
0.0,75256,20088.563677896265,120088.56367789627
0.0,75257,19748.29327619444,119748.29327619444
0.0,75258,19517.108305221554,119517.10830522155
0.0,75259,19509.68141877459,119509.68141877459
0.0,75260,19584.013457099645,119584.01345709965
0.0,75261,19559.27825229366,119559.27825229366
0.0,75262,19395.417180971053,119395.41718097105
0.0,75263,19210.971354090856,119210.97135409086
0.0,75264,18935.261540669424,118935.26154066942
0.0,75265,18856.589746806,118856.589746806
0.0,75266,18766.930679550627,118766.93067955063
0.0,75267,18772.880494286597,118772.8804942866
0.0,75268,18782.911756381043,118782.91175638104
0.0,75269,18838.099166562082,118838.09916656208
0.0,75270,18789.237938043065,118789.23793804306
0.0,75271,18443.67916894534,118443.67916894534
0.0,75272,18398.83938842907,118398.83938842907
0.0,75273,18040.087049134454,118040.08704913445
0.0,75274,18054.042608680757,118054.04260868076
0.0,75275,18077.07701696774,118077.07701696774
0.0,75276,18463.20808011842,118463.20808011842
0.0,75277,18352.971675615045,118352.97167561504
0.0,75278,17842.815522640914,117842.81552264091
0.0,75279,17646.079784685673,117646.07978468567
0.0,75280,17701.11629187646,117701.11629187646
0.0,75281,17398.273345825903,117398.2733458259
0.0,75282,16575.45602876364,116575.45602876364
0.0,75283,16543.944589602528,116543.94458960253
0.0,75284,16941.65529903138,116941.65529903138
0.0,75285,16302.025103187654,116302.02510318765
0.0,75286,15886.683192054596,115886.6831920546
0.0,75287,16405.342321994307,116405.3423219943
0.0,75288,16532.39316212469,116532.39316212469
0.0,75289,15946.322391655922,115946.32239165592
0.0,75290,16100.427447122245,116100.42744712225
0.0,75291,15832.329869404479,115832.32986940448
114985.9671024778,75292,14985.967102477807,114985.9671024778
114985.9671024778,75293,14985.967102477807,114985.9671024778
14985.967102477807,75294,14985.967102477807,114985.9671024778
14985.967102477807,75295,15607.993539616757,115607.99353961676
4932.4286236810585,75296,16464.66806808766,116464.66806808766
2520.8466426070154,75297,16829.819660298002,116829.819660298
2520.8466426070154,75298,16980.65989661566,116980.65989661566
116643.4924586752,75299,16643.492458675202,116643.4924586752
116643.4924586752,75300,16643.492458675202,116643.4924586752
116643.4924586752,75301,16643.492458675202,116643.4924586752
116643.4924586752,75302,16643.492458675202,116643.4924586752
102620.10502657681,75303,16643.492458675202,116643.4924586752
85440.15693506986,75304,16655.530615767406,116655.5306157674
36095.93139745684,75305,16664.324434390524,116664.32443439052
0.0,75306,17041.469805025103,117041.4698050251
0.0,75307,16921.910003069905,116921.9100030699
0.0,75308,16749.868736846154,116749.86873684615
116448.24217617136,75309,16448.242176171363,116448.24217617136
116448.24217617136,75310,16448.242176171363,116448.24217617136
116448.24217617136,75311,16448.242176171363,116448.24217617136
16448.242176171363,75312,16448.242176171363,116448.24217617136
16448.242176171363,75313,15635.358540945483,115635.35854094548
115501.44863078021,75314,15861.285201029445,115861.28520102944
115501.44863078021,75315,15862.10382037812,115862.10382037812
115862.17131252705,75316,15862.171312527047,115862.17131252705
115862.17131252705,75317,15862.171312527047,115862.17131252705
98077.55198116718,75318,15862.171312527047,115862.17131252705
98077.55198116718,75319,15871.322548194541,115871.32254819454
98077.55198116718,75320,15867.34098829668,115867.34098829668
98077.55198116718,75321,15995.679729296782,115995.67972929678
98077.55198116718,75322,15921.28178812217,115921.28178812217
58877.341302247245,75323,16056.78671430728,116056.78671430728
0.0,75324,16271.096520620165,116271.09652062017
0.0,75325,16150.529277429101,116150.5292774291
0.0,75326,15797.063220741751,115797.06322074175
0.0,75327,16356.699598649357,116356.69959864936
0.0,75328,16401.56474019274,116401.56474019274
0.0,75329,16347.019196812835,116347.01919681283
53703.38260308597,75330,16118.061618377717,116118.06161837772
29865.162265004838,75331,16285.784556588449,116285.78455658845
29865.162265004838,75332,16394.701491158907,116394.7014911589
14432.238853805155,75333,16762.28598269078,116762.28598269078
7292.352013702757,75334,17343.138367398773,117343.13836739877
0.0,75335,17430.715053065505,117430.7150530655
0.0,75336,17171.76794401965,117171.76794401965
0.0,75337,17193.220626645154,117193.22062664515
0.0,75338,16526.316341705082,116526.31634170508
13485.548833043273,75339,16493.074273557402,116493.0742735574
13485.548833043273,75340,16868.193141671567,116868.19314167157
13485.548833043273,75341,16861.03902366721,116861.03902366721
13485.548833043273,75342,16794.86884574905,116794.86884574905
13485.548833043273,75343,16626.970524885473,116626.97052488547
13485.548833043273,75344,16379.372542279743,116379.37254227974
10897.913152708128,75345,16243.086767108776,116243.08676710878
8301.847290180398,75346,16390.09314243507,116390.09314243507
8301.847290180398,75347,16136.226548757259,116136.22654875726
3699.3019403721028,75348,16441.39283777385,116441.39283777385
3193.269604969445,75349,16424.16385283362,116424.16385283362
4.547473508864641e-13,75350,16512.111551221038,116512.11155122104
4.547473508864641e-13,75351,16531.108601106287,116531.10860110629
4.547473508864641e-13,75352,16554.387793499263,116554.38779349926
4.547473508864641e-13,75353,16447.57919095157,116447.57919095157
4.547473508864641e-13,75354,16589.716061770087,116589.71606177009
4.547473508864641e-13,75355,16820.11842777321,116820.11842777321
4.547473508864641e-13,75356,16911.20890217056,116911.20890217056
4.547473508864641e-13,75357,16911.839956044118,116911.83995604412
4.547473508864641e-13,75358,16986.483326763715,116986.48332676372
4.547473508864641e-13,75359,17221.579448832475,117221.57944883248
4.547473508864641e-13,75360,17174.173490182715,117174.17349018271
4.547473508864641e-13,75361,17037.465882163975,117037.46588216398
4.547473508864641e-13,75362,17139.505922070122,117139.50592207012
4.547473508864641e-13,75363,17103.774251424504,117103.7742514245
4.547473508864641e-13,75364,17034.251806184184,117034.25180618418
4.547473508864641e-13,75365,16667.30869511742,116667.30869511742
4.547473508864641e-13,75366,16608.984264093553,116608.98426409355
4.547473508864641e-13,75367,16684.661015342484,116684.66101534248
4.547473508864641e-13,75368,16740.106327781992,116740.10632778199
4.547473508864641e-13,75369,16855.41086643102,116855.41086643102
19532.037519743404,75370,17023.625241250833,117023.62524125083
13821.342365803896,75371,17093.957658978412,117093.95765897841
13821.342365803896,75372,17073.600973444394,117073.6009734444
13821.342365803896,75373,16794.761133571432,116794.76113357143
13821.342365803896,75374,17016.196143275418,117016.19614327542
4304.977607601299,75375,16779.614616519873,116779.61461651987
4304.977607601299,75376,16390.26260408794,116390.26260408794
0.0,75377,16402.351112610224,116402.35111261022
0.0,75378,16454.92693546298,116454.92693546298
0.0,75379,16413.671693758064,116413.67169375806
0.0,75380,16481.43449500631,116481.43449500631
0.0,75381,16465.26301327572,116465.26301327572
0.0,75382,15664.30690937367,115664.30690937367
0.0,75383,15589.757097248308,115589.75709724831
0.0,75384,15664.315732922463,115664.31573292246
0.0,75385,16097.882773205623,116097.88277320562
95109.07526970527,75386,16219.373443353863,116219.37344335386
76980.36924983193,75387,16240.15717108993,116240.15717108993
116179.4092771606,75388,16179.409277160594,116179.4092771606
116179.4092771606,75389,16179.409277160594,116179.4092771606
106930.51482411189,75390,16179.409277160594,116179.4092771606
106930.51482411189,75391,16182.724648899573,116182.72464889957
86430.91435404582,75392,16151.28101098274,116151.28101098274
0.0,75393,16109.017659993595,116109.0176599936
0.0,75394,16049.435073049463,116049.43507304946
0.0,75395,15933.47363358915,115933.47363358915
115785.3133377504,75396,15785.313337750398,115785.3133377504
115785.3133377504,75397,15785.313337750398,115785.3133377504
15785.313337750398,75398,15785.313337750398,115785.3133377504
15785.313337750398,75399,15688.14579826426,115688.14579826426
15785.313337750398,75400,15951.593263412913,115951.59326341291
15785.313337750398,75401,16117.504165055594,116117.5041650556
15785.313337750398,75402,16126.658000505893,116126.6580005059
10913.316301923625,75403,16114.78681796082,116114.78681796082
0.0,75404,15897.145315029906,115897.1453150299
0.0,75405,15930.238892288762,115930.23889228876
0.0,75406,15647.973492951627,115647.97349295163
0.0,75407,15860.648814319211,115860.64881431921
0.0,75408,15944.510045531453,115944.51004553145
0.0,75409,15969.991154225616,115969.99115422562
0.0,75410,16165.173745329885,116165.17374532988
0.0,75411,16154.744491545382,116154.74449154538
0.0,75412,16217.770585069753,116217.77058506975
116259.2196617216,75413,16259.219661721596,116259.2196617216
116259.2196617216,75414,16259.219661721596,116259.2196617216
16259.219661721596,75415,16259.219661721596,116259.2196617216
9999.677065147032,75416,16114.873101115925,116114.87310111593
5269.66451591724,75417,16280.065631824167,116280.06563182417
4253.794122760494,75418,16454.693242948997,116454.693242949
1315.8770415981003,75419,16408.01903265514,116408.01903265514
1315.8770415981003,75420,16297.204918878037,116297.20491887804
1315.8770415981003,75421,16225.041307725449,116225.04130772545
1315.8770415981003,75422,16247.029693854041,116247.02969385404
0.0,75423,16121.208994448854,116121.20899444885
0.0,75424,15878.856590327428,115878.85659032743
0.0,75425,15772.567986870243,115772.56798687024
0.0,75426,15855.459816133676,115855.45981613368
0.0,75427,15869.01155300824,115869.01155300824
109470.69839216619,75428,15590.261702214528,115590.26170221453
72863.74882437139,75429,15590.544611034886,115590.54461103489
58664.04019040986,75430,15721.006155857162,115721.00615585716
58664.04019040986,75431,15731.89769983929,115731.89769983929
58664.04019040986,75432,15713.410373357736,115713.41037335774
0.0,75433,15317.631496156246,115317.63149615625
0.0,75434,15031.900827817095,115031.9008278171
0.0,75435,15143.195961193182,115143.19596119318
0.0,75436,15507.875765038887,115507.87576503889
0.0,75437,15139.295185845433,115139.29518584543
0.0,75438,15076.69609991445,115076.69609991445
84061.14360611346,75439,14786.586376705367,114786.58637670537
89232.01484170077,75440,14749.630625442252,114749.63062544225
31036.417357402468,75441,14972.15762688435,114972.15762688435
31036.417357402468,75442,15145.190531193424,115145.19053119342
0.0,75443,15362.302118748295,115362.3021187483
0.0,75444,15433.60749408287,115433.60749408287
9157.836208798763,75445,15412.817692309167,115412.81769230917
2914.047427405564,75446,15344.838412148078,115344.83841214808
2914.047427405564,75447,15310.520808485817,115310.52080848582
0.0,75448,15504.050220097823,115504.05022009782
0.0,75449,15495.782287612616,115495.78228761262
0.0,75450,15387.985512463885,115387.98551246389
0.0,75451,14790.624614009706,114790.6246140097
79997.89709405311,75452,14626.247717556427,114626.24771755643
79997.89709405311,75453,14570.8029955276,114570.8029955276
79997.89709405311,75454,14578.819154437311,114578.81915443731
79997.89709405311,75455,14616.47854235489,114616.47854235489
79997.89709405311,75456,14517.59675563508,114517.59675563508
8684.78356666978,75457,14560.992034147304,114560.9920341473
0.0,75458,14595.290852351041,114595.29085235104
0.0,75459,14585.096907287952,114585.09690728795
0.0,75460,14613.820962281912,114613.82096228191
0.0,75461,14496.540726672189,114496.54072667219
0.0,75462,14266.1587279261,114266.1587279261
24040.160577720682,75463,14433.865928425526,114433.86592842553
24040.160577720682,75464,14376.034411568515,114376.03441156851
24040.160577720682,75465,14248.371780173358,114248.37178017336
17224.942325561984,75466,14292.529376688239,114292.52937668824
17224.942325561984,75467,14337.937812718243,114337.93781271824
9131.431449293614,75468,14560.238487970026,114560.23848797003
8053.129045768954,75469,14599.783372157195,114599.7833721572
8053.129045768954,75470,14506.792589725374,114506.79258972537
8252.34581164287,75471,14202.627227960693,114202.6272279607
8252.34581164287,75472,14431.04999125161,114431.04999125161
8252.34581164287,75473,14548.85621870606,114548.85621870606
7366.331803852014,75474,14408.419916931452,114408.41991693145
6685.757555004981,75475,14255.783034487002,114255.783034487
6685.757555004981,75476,14654.412771266565,114654.41277126656
6685.757555004981,75477,14642.76639898638,114642.76639898638
6685.757555004981,75478,14614.74564962808,114614.74564962808
6685.757555004981,75479,14502.163404747698,114502.1634047477
6685.757555004981,75480,14568.081035835115,114568.08103583512
6685.757555004981,75481,14982.042217947295,114982.0422179473
-9.094947017729282e-13,75482,15481.481690556364,115481.48169055636
-9.094947017729282e-13,75483,16222.580233415196,116222.5802334152
-9.094947017729282e-13,75484,16312.308000673438,116312.30800067344
-9.094947017729282e-13,75485,15435.154327588956,115435.15432758896
-9.094947017729282e-13,75486,15050.305343301414,115050.30534330141
-9.094947017729282e-13,75487,14589.805216378561,114589.80521637856
-9.094947017729282e-13,75488,14545.668912069115,114545.66891206912
-9.094947017729282e-13,75489,14627.627070339018,114627.62707033902
-9.094947017729282e-13,75490,14916.132316038813,114916.13231603881
-9.094947017729282e-13,75491,15060.627625537236,115060.62762553724
-9.094947017729282e-13,75492,15014.770622828015,115014.77062282801
-9.094947017729282e-13,75493,14589.696812495284,114589.69681249528
-9.094947017729282e-13,75494,14584.863063439348,114584.86306343935
-9.094947017729282e-13,75495,14583.49365424813,114583.49365424813
-9.094947017729282e-13,75496,14742.946345134842,114742.94634513484
16711.204290029218,75497,14845.436425462336,114845.43642546234
16711.204290029218,75498,14494.759569980539,114494.75956998054
8838.061858327124,75499,14466.507133353181,114466.50713335318
8838.061858327124,75500,14433.696272319561,114433.69627231956
8838.061858327124,75501,14381.40208407666,114381.40208407666
